============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(20 keV) ==> Layer 1+Kapton Polyimide( 2000 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  223  2 ,4853753E+04   2000418E-03 -,1653E+02  ,1246E+03   ,9973825 -,0723053  ,0001376
T  225  2 ,3873529E+04   2001470E-03  ,2559E+03 -,5136E+02   ,9252739  ,0411676 -,3770590
T  226  2 ,5126573E+04   2001076E-03 -,2380E+03 -,1803E+03   ,8949408 -,3123304 -,3186389
T  229  2 ,3327554E+04   2001230E-03 -,9263E+03 -,7138E+03   ,6050793 -,3663195 -,7068869
T  230  2 ,2469543E+04   2000005E-03  ,7925E+03  ,2279E+03   ,6896866  ,5931418  ,4153494
T  231  2 ,4840921E+04   2000695E-03  ,1799E+03  ,1847E+03   ,6193384 -,1650162  ,7675869
T  232  2 ,3335445E+04   2001164E-03 -,1279E+03  ,1309E+04   ,9603170 -,2457594  ,1318848
T  234  2 ,3431968E+04   2001595E-03 -,2991E+03 -,1863E+03   ,8409401 -,1883505 -,5072907
T  237  2 ,5541757E+03   2001397E-03  ,6248E+03 -,3375E+03   ,7865533 -,4324771  ,4407919
T  238  2 ,4182705E+04   2001184E-03  ,9122E+02  ,3329E+03   ,5308570  ,3514074  ,7711703
T  240  2 ,3426463E+04   2000939E-03  ,9216E+03 -,1448E+03   ,6156676  ,7118713  ,3379241
T  242  2 ,5754622E+04   2002045E-03  ,3322E+02 -,6701E+02   ,9629991 -,1713073 -,2080543
T  244  2 ,4702821E+04   2000211E-03  ,2095E+03  ,6278E+03   ,6644500  ,5529251  ,5027723
T  245  2 ,3394348E+04   2000335E-03 -,1525E+03 -,1467E+02   ,8536665  ,1834292  ,4874498
T  246  2 ,5121352E+04   2001163E-03 -,4230E+03  ,2806E+03   ,6496402 -,7354657 -,1925041
T  248  2 ,5363553E+04   2001423E-03  ,4681E+03  ,1185E+03   ,9761545  ,2155844 -,0254101
T  249  2 ,2037221E+04   2000259E-03 -,2844E+03 -,1189E+04   ,2923942  ,8574264 -,4234685
T  250  2 ,5491520E+04   2000877E-03 -,1523E+03  ,4647E+02   ,9598819 -,2677048 -,0834317
T  251  2 ,4343644E+04   2000523E-03  ,2454E+03  ,2832E+03   ,9839578  ,0426852 -,1732194
T  252  2 ,4628633E+04   2001824E-03  ,8986E+02 -,6266E+03   ,8687842  ,2263261 -,4404436
T  253  2 ,5490716E+04   2002098E-03  ,3806E+03  ,3491E+03   ,9669409  ,0504744  ,2499551
T  254  2 ,4751293E+04   2000111E-03 -,9064E+03  ,4579E+03   ,4563646 -,8864493  ,0770648
T  255  2 ,3362567E+04   2000286E-03  ,1028E+04  ,3946E+03   ,4314044  ,8840153  ,1800200
T  256  2 ,2676856E+04   2000503E-03  ,1427E+03 -,4102E+03   ,5008255 -,4425134  ,7438788
