============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(50 keV) ==> Aluminum+Polypropylene (( 5750 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1122  2 ,1032038E+04   5750322E-03  ,1715E+03 -,1543E+03   ,6221903 -,2172554  ,7521166
T 1133  2 ,7063181E+03   5751691E-03  ,3331E+03  ,2513E+03   ,6552588 -,7016040 -,2799780
S 1146 13 ,3828963E+01   0000000E+00  ,8135E+01 -,1509E+01  -,9937977  ,0348420 -,1056039
S 1146 13 ,5198518E+01   0000000E+00  ,7794E+01  ,1678E+00  -,8884516 -,1233413  ,4420867
T 1151  2 ,4842528E+03   5750083E-03  ,3011E+03 -,2463E+03   ,5579999  ,5097124 -,6548507
S 1155 13 ,5281531E+01   0000000E+00  ,1168E+01  ,6211E+01  -,9189395  ,1914894 -,3447928
S 1155 13 ,7894055E+01   0000000E+00  ,3390E+01  ,7069E+01  -,8292245 -,3104081 -,4647942
S 1155 13 ,9889385E+01   0000000E+00 -,6109E+01  ,1267E+02  -,9933336 -,1063512 -,0444723
T 1161  2 ,6361127E+03   5750007E-03 -,4960E+03 -,2619E+03   ,4880326  ,2475153 -,8369948
S 1162 13 ,6193317E+02   0000000E+00  ,3887E+01  ,3998E+01  -,9482781 -,2923295 -,1237418
S 1162 13 ,2891755E+02   0000000E+00  ,5682E+01  ,6226E+01  -,9890187  ,0711782  ,1295208
T 1214  2 ,1561382E+04   5752806E-03  ,3830E+03 -,1657E+03   ,9678288 -,1398141  ,2091874
T 1219  2 ,1337912E+04   5752529E-03  ,4716E+03  ,6563E+00   ,9591406  ,0160012  ,2824770
T 1234  2 ,3180170E+04   5751294E-03 -,2927E+03  ,7189E+02   ,8441101 -,3378563  ,4163306
T 1259  2 ,2254308E+04   5751296E-03  ,4296E+02  ,5210E+03   ,7924040  ,4331328 -,4295252
T 1308  2 ,2025497E+04   5751093E-03 -,4076E+03 -,6898E+02   ,7584591 -,6492242  ,0569878
T 1326  2 ,9186056E+03   5750324E-03  ,6570E+03  ,1727E+03   ,5533862  ,7432188 -,3760181
S 1334 13 ,8546710E+01   0000000E+00  ,1046E+02  ,1749E+02  -,9964110 -,0709340 -,0461908
T 1339  2 ,1547633E+04   5750787E-03  ,3991E+03  ,9224E+03   ,3275650 -,9211999  ,2099806
S 1351 13 ,1024906E+04   0000000E+00  ,1365E+03 -,2289E+02  -,7859378 -,0246818  ,6178128
S 1351 13 ,1242121E+03   0000000E+00  ,1356E+03 -,2126E+02  -,9232714 -,2363867  ,3028058
S 1351 13 ,1549687E+02   0000000E+00  ,1422E+03 -,2190E+02  -,5975735  ,5285920  ,6029066
S 1351 13 ,2277456E+02   0000000E+00  ,1396E+03 -,2760E+02  -,5259447  ,0294164 -,8500099
S 1351 13 ,3630262E+03   0000000E+00  ,1409E+03 -,2511E+02  -,9707149 -,0575204  ,2332469
B 1351  2 ,1554402E+03 -  6829734E-07  ,2821E+04  ,1415E+04  -,8381719  ,1699885 -,5182391
S 1353 13 ,4190741E+01   0000000E+00 -,1151E+02 -,1520E+02  -,9380217 -,3252394  ,1197276
S 1353 13 ,8082541E+01   0000000E+00 -,1466E+02 -,1832E+02  -,9590358 -,2058378 -,1946306
T 1383  2 ,5633801E+03   5752176E-03 -,4075E+03 -,1010E+04   ,7735226 -,6337338  ,0066434
S 1395 13 ,4373115E+01   0000000E+00 -,1084E+02 -,1738E+00  -,9733350  ,0590538 -,2216564
S 1395 13 ,7348018E+01   0000000E+00 -,1195E+02  ,7697E+00  -,9695699  ,0914470  ,2270939
T 1479  2 ,4164295E+03   5751065E-03 -,1057E+04  ,2609E+03   ,9563837  ,1198566 -,2663917
B 1487  2 ,5942354E+04 -  6272325E-07  ,2114E+04  ,8198E+02  -,4281871  ,7194492 -,5468534
S 1516 13 ,4358119E+01   0000000E+00 -,7456E+00 -,2280E+01  -,9674376 -,2296920  ,1063298
S 1516 13 ,2029222E+02   0000000E+00  ,3748E+01  ,2393E+01  -,9321319  ,0577138  ,3574903
T 1561  2 ,2139752E+03   5752073E-03  ,7201E+03 -,1030E+04   ,9242179 -,3551272  ,1403777
T 1626  2 ,4766281E+03   5750423E-03 -,7108E+03 -,2567E+03   ,7873220  ,4062293 -,4637907
